SessionDuration,AdministrativeAvgDuration,InformationalAvgDuration,ProductRelatedAvgDuration,BounceRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
514.0,0.0,0.0,171.33333333333334,0.0,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
122.0,58.0,0.0,12.8,0.0,0.0,0.0,Mar,1,1,4,2,New_Visitor,False,False
210.0,0.0,0.0,105.0,0.0,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
1423.5,121.5,0.0,98.375,0.0,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,False,False
771.5,0.0,0.0,85.72222222222223,0.022222222,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,False,False
1100.75,4.0,0.0,29.64189189189189,0.0,0.0,0.0,Mar,2,2,6,10,Returning_Visitor,False,False
381.6666667,0.0,0.0,76.33333334,0.0,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
1847.2611107,23.407407411111112,42.333333333333336,27.44717170909091,0.006451613,14.68324522,0.0,Mar,2,5,1,2,Returning_Visitor,False,False
69.0,0.0,0.0,17.25,0.0,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,2,4,5,1,Returning_Visitor,False,False
103.0,0.0,0.0,20.6,0.0,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
36.5,0.0,0.0,18.25,0.0,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
226.0,0.0,0.0,37.666666666666664,0.0,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1337.3412701,156.1428571,0.0,65.62213405555556,0.0,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
1394.666667,0.0,0.0,82.03921570588236,0.0,0.0,0.0,Mar,2,4,2,6,Returning_Visitor,False,False
608.0,56.4,0.0,40.75,0.0,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
459.8307692,0.0,0.0,51.092307688888894,0.0,0.0,0.0,Mar,3,2,8,2,Returning_Visitor,True,False
952.8333333,170.94444443333336,139.0,54.0,0.0,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
2155.5,112.0,0.0,55.229729729729726,0.005555556,12.3578472,0.0,Mar,2,5,3,6,Returning_Visitor,False,True
736.9666667,18.375,0.0,27.644444445833333,0.002564103,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
7853.9396829,61.56296296666667,0.0,59.45155654263566,0.0,0.0,0.0,Mar,2,2,8,13,Returning_Visitor,False,False
190.33333337,15.033333334,0.0,9.597222225,0.028571429,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
296.45,0.0,0.0,26.95,0.0,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,False,False
2633.869048,0.0,0.0,47.03337585714286,0.003703704,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
392.0,0.0,0.0,20.63157894736842,0.021052632,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,True,False
767.6666667,19.0,0.0,57.58974359230769,0.0,0.0,0.0,Mar,1,2,6,3,Returning_Visitor,False,False
1136.6666667,50.333333333333336,0.0,46.37037037222222,0.004761905,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
5.0,0.0,0.0,2.5,0.0,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
11.0,0.0,0.0,3.6666666666666665,0.05,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,False,False
534.3333333,0.0,37.0,33.155555553333336,0.0125,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
749.3230158,11.73333333,0.0,22.571060089285712,0.017647059,10.16517157,0.0,Mar,3,7,1,2,Returning_Visitor,False,True
315.6,0.0,0.0,28.69090909090909,0.0,0.0,0.0,Mar,1,1,6,3,Returning_Visitor,True,False
190.3333333,7.0,0.0,13.095238092857143,0.0,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
192.1666667,0.0,0.0,24.0208333375,0.0,0.0,0.0,Mar,1,1,9,9,Returning_Visitor,True,False
1296.6,0.0,0.0,81.0375,0.022222222,13.28355556,0.0,Mar,3,2,4,2,Returning_Visitor,False,True
17.0,0.0,0.0,5.666666666666667,0.1,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
739.0,0.0,41.0,53.69230769230769,0.0,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
1107.142857,14.0,0.0,64.302521,0.0,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
2402.5,5.0,0.0,266.3888888888889,0.0,0.0,0.0,Mar,4,1,3,3,Returning_Visitor,False,False
163.0,53.5,0.0,18.666666666666668,0.0,0.0,0.0,Mar,1,1,3,2,New_Visitor,False,False
289.2,31.0,20.666666666666668,17.836363636363636,0.0,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
39.66666667,0.0,0.0,13.222222223333333,0.0,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
450.3333333,0.0,42.0,20.416666665,0.0,33.47777322,0.0,Mar,2,4,7,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
913.5666667,7.0,0.0,31.260919541379312,0.0,0.0,0.0,Mar,4,1,1,2,New_Visitor,True,False
149.0,0.0,0.0,37.25,0.0,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1224.75,0.0,0.0,40.825,0.0,21.04864167,0.0,Mar,2,4,2,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
1331.66666667,26.0,17.66666667,70.11111111111111,0.0,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
207.0,0.0,0.0,17.25,0.0,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
134.6666667,19.0,0.0,16.523809528571427,0.0,0.0,0.0,Mar,3,2,2,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
321.5,0.0,0.0,107.16666666666667,0.05,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
3756.7857143,22.67592592222222,0.0,56.39210128571429,0.0,19.95572297,0.0,Mar,1,2,8,8,New_Visitor,False,True
867.3571429,75.5,0.0,37.70300752105263,0.004761905,10.8692605,0.0,Mar,1,1,7,1,Returning_Visitor,True,True
441.0,16.333333333333332,0.0,28.583333333333332,0.019444444,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,True,False
3839.166667,8.666666666666666,24.0,67.19940476785715,0.003389831,10.37042373,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
272.5,0.0,0.0,38.92857142857143,0.0,0.0,0.0,Mar,1,1,6,2,New_Visitor,True,False
81.0,0.0,0.0,27.0,0.0,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
2484.2502989,150.105769225,0.0,110.81336599999999,0.00075188,0.120699914,0.0,Mar,2,2,1,8,Returning_Visitor,False,True
251.6666667,0.0,0.0,35.95238095714286,0.028571429,0.0,0.0,Mar,3,2,1,6,Returning_Visitor,True,False
1545.333333,33.0,0.0,201.90476185714286,0.036,0.0,0.0,Mar,3,2,7,8,Returning_Visitor,False,False
79.5,0.0,0.0,26.5,0.0,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,False,False
106.0,7.666666666666667,0.0,13.833333333333334,0.0,0.0,0.0,Mar,2,2,6,2,New_Visitor,False,False
604.5,10.0,0.0,34.38235294117647,0.0,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,False
979.8333333,13.0,0.0,31.361111110000003,0.012121212,0.0,0.0,Mar,1,8,3,3,Returning_Visitor,False,False
944.5,76.41666665,0.0,39.583333335,0.011111111,41.35007203,0.0,Mar,1,1,1,2,New_Visitor,False,True
4346.541667,0.0,0.0,56.448593077922084,0.003070175,0.0,0.0,Mar,4,1,1,2,Returning_Visitor,False,False
50.5,0.0,0.0,10.1,0.0,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
74.0,0.0,0.0,12.333333333333334,0.0,0.0,0.0,Mar,2,4,6,8,Returning_Visitor,False,False
83.0,0.0,0.0,10.375,0.057142857,0.0,0.0,Mar,1,2,2,1,Returning_Visitor,False,False
2610.4083336699996,4.1666666675,0.0,38.14325980882353,0.002941176,0.0,0.0,Mar,2,2,4,8,Returning_Visitor,False,False
59.0,0.0,0.0,9.833333333333334,0.0,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1934.761111,98.5,54.75,28.655870018867926,0.007272727,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,True,False
62.0,0.0,0.0,10.333333333333334,0.0,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
365.4,0.0,0.0,12.18,0.027586207,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
65.5,7.5,0.0,7.214285714285714,0.0,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
468.0,0.0,0.0,39.0,0.016666667,0.0,0.0,Mar,4,1,4,3,Returning_Visitor,False,False
8243.6060603,142.06666666,0.0,327.5335968260869,0.0,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1143.0,21.0,0.0,30.257142857142856,0.0,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
52.0,0.0,0.0,10.4,0.0,0.0,0.0,Mar,2,4,7,2,Returning_Visitor,False,False
1043.0,50.333333333333336,0.0,148.66666666666666,0.0,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,True,False
514.0,20.875,0.0,47.833333333333336,0.0,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
132.6333333,0.0,0.0,7.801960782352942,0.011764706,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
363.3181818,0.0,0.0,25.9512987,0.014285714,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
73.0,0.0,0.0,24.333333333333332,0.0,0.0,0.0,Mar,2,4,1,7,Returning_Visitor,False,False
612.0,0.0,0.0,76.5,0.0,0.0,0.0,Mar,3,3,1,2,New_Visitor,True,False
1831.8190476,94.23809523333334,97.166666675,18.030591630303032,0.0,0.0,0.0,Mar,2,2,1,10,New_Visitor,False,False
495.0,0.0,0.0,82.5,0.0,77.96,0.0,Mar,1,2,9,2,Returning_Visitor,True,True
49.5,0.0,0.0,12.375,0.0,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,False
2053.0416663,43.611111099999995,109.0,38.57890070212766,0.0,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,True,False
218.0,0.0,0.0,24.22222222222222,0.0,0.0,0.0,Mar,2,2,6,3,Returning_Visitor,True,False
102.0,0.0,0.0,25.5,0.0,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
1305.090909,13.5,0.0,55.56916995652174,0.0,0.0,0.0,Mar,2,2,2,2,New_Visitor,True,False
25.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False
1441.5166666999999,0.0,222.5,26.224122807894737,0.000854701,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
69.5,0.0,0.0,11.583333333333334,0.0,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
1530.248485,0.0,0.0,38.256212125000005,0.005128205,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
2607.280952,6.0,0.0,60.35537097674419,0.009090909,0.0,0.0,Mar,2,4,7,1,Returning_Visitor,False,False
471.5,0.0,0.0,39.291666666666664,0.016666667,0.0,0.0,Mar,1,1,6,3,Returning_Visitor,False,False
1205.3066877,25.602813854545456,0.0,17.10510620925926,0.0,5.150663602,0.0,Mar,1,1,7,2,Returning_Visitor,False,False
153.0,0.0,0.0,15.3,0.02,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,True,False
4106.008333,17.77777777777778,0.0,82.2085069375,0.007272727,20.32388105,0.0,Mar,2,6,1,8,Returning_Visitor,True,True
648.4,0.0,0.0,24.93846153846154,0.0,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
56.0,0.0,0.0,11.2,0.04,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
263.0,0.0,0.0,12.523809523809524,0.00952381,0.0,0.0,Mar,2,6,1,3,Returning_Visitor,False,False
193.0,0.0,0.0,32.166666666666664,0.0,0.0,0.0,Mar,4,1,3,3,Returning_Visitor,True,False
38.0,0.0,0.0,12.666666666666666,0.1,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
116.0,0.0,0.0,14.5,0.025,0.0,0.0,Mar,2,4,5,1,Returning_Visitor,False,False
1109.20238133,10.444444443333333,0.0,32.66269842424242,0.0015625,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,False,False
266.3333333,0.0,0.0,53.26666666,0.04,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
17.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
67.5,0.0,0.0,22.5,0.0,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,True,False
580.6666667,27.0,0.0,17.84523809642857,0.0,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
291.5,5.5,0.0,40.857142857142854,0.025,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
193.72857140000002,20.25,0.0,14.091071425,0.0,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
1589.0,18.0,0.0,65.45833333333333,0.0,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
241.0,0.0,0.0,21.90909090909091,0.0,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,False
187.0,0.0,0.0,17.0,0.031818182,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
880.0,30.333333333333332,169.0,41.0,0.0,45.7504,0.0,Mar,2,2,1,10,New_Visitor,False,True
1826.983333,42.75,0.0,41.46388888095238,0.0,27.12804201,0.0,Mar,2,10,1,1,Returning_Visitor,False,False
961.1833333,42.0,40.25,18.232246376086955,0.0,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
495.33333333,7.266666666000001,17.666666666666668,18.454545454545453,0.002564103,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
437.1875,0.0,0.0,24.288194444444443,0.011111111,0.0,0.0,Mar,1,1,7,9,Returning_Visitor,True,False
931.5,16.5,0.0,32.089285714285715,0.0,0.0,0.0,Mar,2,10,6,10,Returning_Visitor,False,False
215.75,0.0,0.0,11.355263157894736,0.0,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
376.8333333,15.75,0.0,13.329166664999999,0.011111111,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
546.0,0.0,0.0,91.0,0.0,35.49,0.0,Mar,2,2,3,1,Returning_Visitor,False,True
2156.0,0.0,0.0,134.75,0.01875,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
557.1666667,0.0,0.0,32.77450980588235,0.023529412,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
523.05,13.5,35.0,24.26578947368421,0.016666667,16.33942857,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
1473.333333,0.0,0.0,81.85185183333334,0.011111111,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
630.3333333,38.875,0.0,36.52564102307692,0.0,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False
212.0,0.0,0.0,35.333333333333336,0.026666667,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
987.5,97.5,0.0,45.45454545454545,0.0,0.0,0.0,Mar,1,8,1,11,New_Visitor,False,False
425.0,0.0,18.666666666666668,36.9,0.0,0.0,0.0,Mar,1,1,4,2,New_Visitor,True,False
136.6666667,0.0,0.0,27.333333340000003,0.02,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,True,False
243.2,0.0,0.0,24.32,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
459.0,0.0,0.0,38.25,0.0,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
923.9333334,75.36,35.22222223333333,73.57777778333333,0.0,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1621.5,246.375,77.0,54.666666666666664,0.0,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
36.0,0.0,0.0,12.0,0.0,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
518.6666667,0.0,0.0,25.933333334999997,0.0,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
1270.4583333,86.57142857142857,33.0,24.286858973076924,0.0,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,False,False
3490.424242,149.1446280909091,0.0,115.6145833125,0.0,10.78136364,0.0,Mar,1,1,2,3,Returning_Visitor,False,False
436.0,0.0,0.0,54.5,0.0,0.0,0.0,Mar,2,4,6,1,Returning_Visitor,True,False
132.0,0.0,0.0,26.4,0.0,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
913.3333333,31.5,0.0,24.295238094285715,0.0,0.0,0.0,Mar,2,2,3,2,New_Visitor,True,False
717.8235043,20.72979798181818,32.0,26.92916038235294,0.007258065,0.0,0.0,Mar,1,2,9,8,Returning_Visitor,False,False
143.0,0.0,0.0,28.6,0.0,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
3361.3746396,22.759259266666664,0.0,54.65795057627119,0.002985075,8.567426866,0.0,Mar,2,4,2,2,Returning_Visitor,True,True
1114.845238,25.333333333333332,0.0,43.28521825000001,0.0,0.0,0.0,Mar,2,2,4,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
216.0,0.0,0.0,36.0,0.0,0.0,0.0,Mar,2,4,7,10,Returning_Visitor,False,False
374.6666667,5.5,0.0,18.183333335,0.01,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
1314.25,0.0,0.0,77.30882352941177,0.045833333,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
146.0,0.0,0.0,29.2,0.146666667,0.0,0.0,Mar,3,2,7,3,Returning_Visitor,False,False
228.0,0.0,0.0,28.5,0.0,0.0,0.0,Mar,4,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
419.75,0.0,0.0,38.15909090909091,0.0,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
270.0,0.0,0.0,18.0,0.028571429,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
396.55555553299996,1.333333333,0.0,12.35069444375,0.006060606,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,True,False
9.0,0.0,0.0,2.25,0.1,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
945.0108696,0.0,0.0,55.58887468235294,0.006334842,0.0,0.0,Mar,3,2,3,10,Returning_Visitor,False,False
90.0,0.0,0.0,30.0,0.0,0.0,0.0,Mar,1,2,5,10,Returning_Visitor,False,False
991.8333333,0.0,55.0,104.09259258888889,0.0,53.25533333,0.0,Mar,1,1,1,2,Returning_Visitor,True,True
8.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
447.5,0.0,0.0,22.375,0.02,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
799.4,62.0,73.0,26.025,0.0,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
2468.7482760000003,283.5,0.0,29.201341,0.0,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,True,False
2178.0,320.0,0.0,121.8,0.0,0.0,0.0,Mar,2,5,1,2,New_Visitor,False,False
774.3333333,9.0,0.0,50.42222222,0.0125,29.24325,0.0,Mar,2,10,3,1,Returning_Visitor,False,True
210.0,0.0,0.0,42.0,0.12,0.0,0.0,Mar,1,10,1,1,Returning_Visitor,False,False
479.0833333,26.0,0.0,17.7951388875,0.026388889,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
31.0,0.0,0.0,15.5,0.0,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
388.0,0.0,0.0,97.0,0.05,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
151.5,0.0,0.0,37.875,0.0,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
1405.93939433,9.166666665,0.0,38.54461280555555,0.005263158,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,True,False
1524.0,21.2,0.0,47.266666666666666,0.0,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
529.11111109,15.314814815,0.0,17.488888887999998,0.028571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
429.5,6.0,0.0,29.392857142857142,0.0,0.0,0.0,Mar,2,2,8,2,Returning_Visitor,False,False
178.0,18.0,0.0,10.923076923076923,0.0,0.0,0.0,Mar,4,2,4,8,Returning_Visitor,False,False
502.6666667,0.0,28.0,36.51282051538462,0.0,33.41,0.0,Mar,2,2,1,6,Returning_Visitor,False,True
1432.625,8.5,0.0,70.78125,0.012698413,32.578313,0.0,Mar,3,3,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,False
1588.252381,19.928571428571427,0.0,48.29174603333333,0.006060606,0.0,0.0,Mar,1,2,3,2,New_Visitor,False,False
96.5,0.0,0.0,32.166666666666664,0.0,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
3164.666667,44.5,104.5,163.39215688235294,0.0,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,False
1616.5,60.0,0.0,119.70833333333333,0.0,27.75904925,0.0,Mar,2,2,2,2,Returning_Visitor,True,True
331.3333333,53.66666665,0.0,28.0,0.0,0.0,0.0,Mar,1,2,7,2,Returning_Visitor,True,False
3146.0,13.0,7.0,67.1086956521739,0.003773585,16.94643793,0.0,Mar,2,2,3,8,Returning_Visitor,False,True
3693.583333,105.5,58.0,48.233568070422535,0.001315789,0.0,0.0,Mar,2,2,5,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
592.0,0.0,23.0,60.666666666666664,0.0,0.0,0.0,Mar,2,6,1,2,Returning_Visitor,False,False
1422.5,4.0,0.0,32.98837209302326,0.0,0.0,0.0,Mar,4,1,2,3,Returning_Visitor,True,False
492.0,69.0,0.0,52.875,0.0,28.05094335,0.0,Mar,2,4,1,8,New_Visitor,False,True
855.65,45.8125,21.0,32.57,0.0,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
304.5,27.5,0.0,41.583333333333336,0.0,0.0,0.0,Mar,2,2,7,2,New_Visitor,False,False
337.0,0.0,0.0,30.636363636363637,0.045454545,0.0,0.0,Mar,1,1,9,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
1377.769697,0.0,0.0,52.99114219230769,0.0,92.4822063,0.0,Mar,2,2,7,2,Returning_Visitor,False,True
306.0,0.0,83.0,13.9375,0.0,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
442.83333333,3.0,186.5,11.138888888333334,0.0,0.0,0.0,Mar,2,4,1,8,New_Visitor,False,False
1570.6666667,613.6666667,0.0,239.25,0.161904762,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,False
135.0,0.0,0.0,67.5,0.0,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
1166.72619,0.0,0.0,32.409060833333335,0.0,4.599,0.0,Mar,1,1,1,3,Returning_Visitor,True,True
4250.66046892,5.96153846,69.5,51.2467174,0.004117063,16.88069613,0.0,Mar,3,2,1,2,Returning_Visitor,True,True
31.0,0.0,0.0,7.75,0.0,0.0,0.0,Mar,2,2,2,10,Returning_Visitor,True,False
314.97619050000003,8.0,101.0,17.164682541666668,0.015384615,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
1792.0,7.0,20.142857142857142,65.76,0.002150538,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,False,False
370.0,51.0,0.0,67.0,0.0,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
158.5,0.0,0.0,19.8125,0.0,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
305.0,7.0,0.0,27.09090909090909,0.0,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,True,False
4591.51508,499.857143,186.0,93.74011777419355,0.0,0.0,0.0,Mar,2,6,7,1,Returning_Visitor,False,False
419.0,0.0,0.0,10.21951219512195,0.01300813,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
279.0,0.0,0.0,55.8,0.0,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
1286.688889,0.0,0.0,29.922997418604652,0.004545455,4.289292857,0.0,Mar,3,2,1,6,Returning_Visitor,False,False
1690.083333,74.0,0.0,32.981292510204085,0.004,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
4394.67094,611.5,104.0,131.22242571428572,0.004545455,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,True,False
655.7833333,0.0,0.0,25.222435896153847,0.003846154,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,False,False
1123.6833333,51.583333325,0.0,45.8675,0.0,23.83323089,0.0,Mar,4,2,1,2,Returning_Visitor,True,True
420.0,22.333333333333332,0.0,29.416666666666668,0.0,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
27.0,0.0,0.0,13.5,0.0,0.0,0.0,Mar,4,1,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
528.0,80.66666666666667,0.0,23.833333333333332,0.0,0.0,0.0,Mar,1,1,1,2,New_Visitor,True,False
835.8333333,0.0,0.0,139.30555555,0.033333333,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
579.460606,31.119047614285712,23.5,18.784848483333334,0.0,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
22.0,0.0,0.0,11.0,0.0,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1718.7380957,68.33333335,9.5,78.62857145000001,0.0,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
2076.2683904,61.600766283333336,16.0,62.907580714285714,0.009032258,78.34560177,0.0,Mar,2,2,1,8,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,0.2,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
187.0,0.0,0.0,93.5,0.1,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
